filename,image_path,mask_path,DSC,IoU,Sens,Spec,MCC,Kappa,HD95,NSD
JPCLN012.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN012.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN012.png,0.9813154335518256,0.9633162863881966,0.9813645927256881,0.9917935665070015,0.9731307653584168,0.9731307398628789,2.0,0.9715747583799229
JPCLN013.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN013.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN013.png,0.9822347289727461,0.9650896497788275,0.989689540611187,0.9907442073295498,0.9757691363367192,0.9757173925000329,2.0,0.9789536981300123
JPCLN014.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN014.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN014.png,0.9840334587155789,0.9685687655338812,0.983800557512763,0.9935730713838331,0.977510489557913,0.9775104114771141,2.0,0.9838243789660092
JPCLN015.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN015.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN015.png,0.9777435417752958,0.9564562140045446,0.9804137931029073,0.990424163168676,0.9692098201631151,0.9692029129268789,4.47213595499958,0.8945578231241805
JPCLN016.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN016.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN016.png,0.977382343248861,0.9557651745951747,0.983303194695007,0.9902341355777816,0.9696859140398424,0.9696542437537813,3.1622776601683795,0.9164540816268084
JPCLN017.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN017.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN017.png,0.9846724023822675,0.9698075819987642,0.98189113563118,0.99493507887091,0.9784742325020725,0.9784664611564645,2.0,0.9745475113067051
JPCLN018.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN018.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN018.png,0.9887374837477013,0.9777258306892711,0.9854594412652354,0.9934405180592326,0.9794723468257884,0.9794542932093762,2.0,0.9673963670192484
JPCLN019.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN019.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN019.png,0.9896967199202431,0.9796035897677307,0.9889055762797399,0.9956342577122185,0.9849658679563994,0.9849651739439352,1.0621320343559078,0.9948216340564165
JPCLN020.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN020.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN020.png,0.9826099881091502,0.96581446311129,0.9853927559989142,0.9910149970268028,0.9748787345653072,0.9748705942089024,2.0,0.9690094078529663
JPCLN021.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN021.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN021.png,0.9848862234901979,0.9702224974982275,0.981634128705239,0.9945524770599017,0.9779315946723451,0.977920118095474,2.0,0.9680088251463431
JPCLN022.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN022.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN022.png,0.9850563261550094,0.970552703110354,0.9815210751369469,0.9951625555650233,0.9787054669322874,0.9786925369091076,2.0,0.9729411764648651
JPCLN023.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN023.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN023.png,0.9849347653713485,0.9703167163750555,0.9801539859399454,0.995249299719665,0.9779507182070463,0.9779257197096717,2.0,0.9547413793052008
