filename,image_path,mask_path,Dice (DSC),IoU (Jaccard)
JPCLN114.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN114.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN114.png,0.9681634902954102,0.9382932782173157
JPCLN115.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN115.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN115.png,0.9797456860542297,0.9602962732315063
JPCLN116.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN116.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN116.png,0.9699546694755554,0.9416638016700745
JPCLN117.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN117.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN117.png,0.9759728312492371,0.9530745148658752
JPCLN118.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN118.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN118.png,0.9678674936294556,0.9377368688583374
JPCLN119.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN119.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN119.png,0.9631043076515198,0.9288367033004761
JPCLN120.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN120.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN120.png,0.9776430130004883,0.9562646746635437
JPCLN121.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN121.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN121.png,0.9634655714035034,0.9295082688331604
JPCLN122.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN122.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN122.png,0.9787575602531433,0.9583998322486877
JPCLN123.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN123.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN123.png,0.9708965420722961,0.9434407353401184
JPCLN124.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCLN124.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCLN124.png,0.9750762581825256,0.9513659477233887
