filename,image_path,mask_path,Global Accuracy,Dice (DSC),IoU (Jaccard)
JPCLN037.png,./Normalized Data\jsrt\cxr\JPCLN037.png,./Normalized Data\jsrt\masks\JPCLN037.png,0.989532470703125,0.9790393710136414,0.9589393734931946
JPCLN038.png,./Normalized Data\jsrt\cxr\JPCLN038.png,./Normalized Data\jsrt\masks\JPCLN038.png,0.98919677734375,0.9784290790557861,0.9577691555023193
JPCLN039.png,./Normalized Data\jsrt\cxr\JPCLN039.png,./Normalized Data\jsrt\masks\JPCLN039.png,0.985076904296875,0.9736657738685608,0.948682963848114
JPCLN040.png,./Normalized Data\jsrt\cxr\JPCLN040.png,./Normalized Data\jsrt\masks\JPCLN040.png,0.980621337890625,0.9733170866966248,0.9480211138725281
JPCLN041.png,./Normalized Data\jsrt\cxr\JPCLN041.png,./Normalized Data\jsrt\masks\JPCLN041.png,0.9845428466796875,0.9750964641571045,0.9514032006263733
JPCLN042.png,./Normalized Data\jsrt\cxr\JPCLN042.png,./Normalized Data\jsrt\masks\JPCLN042.png,0.9884490966796875,0.9717989563941956,0.9451449513435364
JPCLN043.png,./Normalized Data\jsrt\cxr\JPCLN043.png,./Normalized Data\jsrt\masks\JPCLN043.png,0.9822998046875,0.9679628610610962,0.9379147887229919
JPCLN044.png,./Normalized Data\jsrt\cxr\JPCLN044.png,./Normalized Data\jsrt\masks\JPCLN044.png,0.9865570068359375,0.9760395884513855,0.9532005190849304
JPCLN045.png,./Normalized Data\jsrt\cxr\JPCLN045.png,./Normalized Data\jsrt\masks\JPCLN045.png,0.982421875,0.9756777286529541,0.9525105357170105
JPCLN046.png,./Normalized Data\jsrt\cxr\JPCLN046.png,./Normalized Data\jsrt\masks\JPCLN046.png,0.9839630126953125,0.9737820029258728,0.9489036798477173
JPCLN047.png,./Normalized Data\jsrt\cxr\JPCLN047.png,./Normalized Data\jsrt\masks\JPCLN047.png,0.9812469482421875,0.9735180735588074,0.9484025239944458
JPCLN048.png,./Normalized Data\jsrt\cxr\JPCLN048.png,./Normalized Data\jsrt\masks\JPCLN048.png,0.9738922119140625,0.9341391324996948,0.8764174580574036
JPCLN049.png,./Normalized Data\jsrt\cxr\JPCLN049.png,./Normalized Data\jsrt\masks\JPCLN049.png,0.9877777099609375,0.9816313982009888,0.9639254212379456
JPCLN050.png,./Normalized Data\jsrt\cxr\JPCLN050.png,./Normalized Data\jsrt\masks\JPCLN050.png,0.9907989501953125,0.9833980202674866,0.9673383235931396
JPCLN051.png,./Normalized Data\jsrt\cxr\JPCLN051.png,./Normalized Data\jsrt\masks\JPCLN051.png,0.989990234375,0.9823094606399536,0.9652339816093445
JPCLN052.png,./Normalized Data\jsrt\cxr\JPCLN052.png,./Normalized Data\jsrt\masks\JPCLN052.png,0.9851837158203125,0.9734212756156921,0.9482188820838928
JPCLN053.png,./Normalized Data\jsrt\cxr\JPCLN053.png,./Normalized Data\jsrt\masks\JPCLN053.png,0.9804229736328125,0.9732725024223328,0.9479365348815918
JPCLN054.png,./Normalized Data\jsrt\cxr\JPCLN054.png,./Normalized Data\jsrt\masks\JPCLN054.png,0.9908294677734375,0.9837598204612732,0.9680387377738953
JPCLN055.png,./Normalized Data\jsrt\cxr\JPCLN055.png,./Normalized Data\jsrt\masks\JPCLN055.png,0.98504638671875,0.972253680229187,0.9460055232048035
JPCLN056.png,./Normalized Data\jsrt\cxr\JPCLN056.png,./Normalized Data\jsrt\masks\JPCLN056.png,0.987213134765625,0.9742058515548706,0.9497089385986328
JPCLN057.png,./Normalized Data\jsrt\cxr\JPCLN057.png,./Normalized Data\jsrt\masks\JPCLN057.png,0.9911041259765625,0.9842717051506042,0.9690305590629578
JPCLN058.png,./Normalized Data\jsrt\cxr\JPCLN058.png,./Normalized Data\jsrt\masks\JPCLN058.png,0.983428955078125,0.9808506369590759,0.9624208211898804
JPCLN059.png,./Normalized Data\jsrt\cxr\JPCLN059.png,./Normalized Data\jsrt\masks\JPCLN059.png,0.989990234375,0.9802730679512024,0.9613093733787537
JPCLN060.png,./Normalized Data\jsrt\cxr\JPCLN060.png,./Normalized Data\jsrt\masks\JPCLN060.png,0.988250732421875,0.9765914678573608,0.9542537927627563
JPCLN061.png,./Normalized Data\jsrt\cxr\JPCLN061.png,./Normalized Data\jsrt\masks\JPCLN061.png,0.984344482421875,0.9683840870857239,0.9387060403823853
JPCLN062.png,./Normalized Data\jsrt\cxr\JPCLN062.png,./Normalized Data\jsrt\masks\JPCLN062.png,0.989044189453125,0.9816218018531799,0.9639068841934204
JPCLN063.png,./Normalized Data\jsrt\cxr\JPCLN063.png,./Normalized Data\jsrt\masks\JPCLN063.png,0.98291015625,0.9760233163833618,0.9531694054603577
JPCLN064.png,./Normalized Data\jsrt\cxr\JPCLN064.png,./Normalized Data\jsrt\masks\JPCLN064.png,0.9821319580078125,0.9742891788482666,0.949867308139801
JPCLN065.png,./Normalized Data\jsrt\cxr\JPCLN065.png,./Normalized Data\jsrt\masks\JPCLN065.png,0.971893310546875,0.94938725233078,0.9036509990692139
JPCLN066.png,./Normalized Data\jsrt\cxr\JPCLN066.png,./Normalized Data\jsrt\masks\JPCLN066.png,0.983062744140625,0.9778310656547546,0.9566236734390259
JPCLN067.png,./Normalized Data\jsrt\cxr\JPCLN067.png,./Normalized Data\jsrt\masks\JPCLN067.png,0.9886474609375,0.9762936234474182,0.9536852836608887
JPCLN068.png,./Normalized Data\jsrt\cxr\JPCLN068.png,./Normalized Data\jsrt\masks\JPCLN068.png,0.99005126953125,0.9842671751976013,0.969021737575531
JPCLN069.png,./Normalized Data\jsrt\cxr\JPCLN069.png,./Normalized Data\jsrt\masks\JPCLN069.png,0.982452392578125,0.9660486578941345,0.9343270063400269
